script_name,test_id,test_type,tquery,fixed_query,duration,final_score
adventureworks_c02,4    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.makeflag = 'f' and p.finishedgoodsflag ='f' and p.safetystocklevel > 100 and p.listprice=0 and poh.shipmethodid>1 and poh.orderdate>'2011-01-01 00:00:00' and poh.shipdate > '2011-01-01 00:00:00' and poh.subtotal> 100 and pod.orderqty>1 and pod.unitprice>20;""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.makeflag = 'f' and p.finishedgoodsflag ='f' and p.safetystocklevel > 100 and p.listprice=0 and poh.shipmethodid>0 and poh.orderdate>'2011-01-01 00:00:00' and poh.shipdate > '2012-01-01 00:00:00' and poh.subtotal> 0 and pod.orderqty>1;""",8,0
adventureworks_c02,5    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.makeflag = 'f' and p.finishedgoodsflag ='f' and p.safetystocklevel > 100 and p.listprice=0 and poh.shipmethodid>1 and poh.orderdate>'2011-01-01 00:00:00' and poh.shipdate > '2011-01-01 00:00:00' and poh.subtotal> 100 and pod.orderqty>1 and pod.unitprice>20;""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.makeflag = 'f' and p.finishedgoodsflag ='f' and p.safetystocklevel > 100 and p.listprice=0 and poh.shipmethodid>1 and poh.orderdate>'2011-01-01 00:00:00' and poh.shipdate > '2011-01-01 00:00:00' and poh.subtotal> 100 and pod.orderqty>1 and pod.unitprice>20 and poh.modifieddate>'2013-01-01';""",3,0
adventureworks_c03,0    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or pod.unitprice>50;""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2012-04-25 00:00:00' or poh.subtotal > 35000 or pod.orderqty=1 or pod.unitprice>500;""",290,0
adventureworks_c03,1    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or pod.unitprice>50;""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or pod.unitprice>500;""",0,0
adventureworks_c03,2    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or pod.unitprice>50;""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or pod.unitprice<50;""",0,0
adventureworks_c03,3    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or pod.unitprice>50;""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or pod.orderqty>50;""",0,0
adventureworks_c03,4    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or pod.unitprice>50;""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 ;""",0,0
adventureworks_s04,0    ,w    ,"""select salesorderid from salesorderheader where (orderdate > '2012-05-31 00:00:00' and shipmethodid = 5) or (shipdate > '2012-05-31 00:00:00' and territoryid = 4);""","""select salesorderid from salesorderheader where (orderdate > '2012-08-31 00:00:00' and shipmethodid = 5) or (shipdate > '2012-05-31 00:00:00' and territoryid = 4);""",1,0
adventureworks_c03,5    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or pod.unitprice>50;""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where p.safetystocklevel =1000 or p.listprice>150 or poh.shipmethodid=1 or poh.orderdate='2011-04-30 00:00:00' or poh.shipdate= '2011-04-25 00:00:00' or poh.subtotal > 25000 or pod.orderqty=4 or ( pod.unitprice>50 and pod.duedate>'2012-01-01');""",0,0
adventureworks_c04,0    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate='2011-04-30 00:00:00' ) or (p.listprice>50 and poh.status >1) or poh.shipmethodid=1 or (poh.orderdate>'2014-04-30 00:00:00' and poh.shipdate> '2014-07-25 00:00:00') or (poh.subtotal > 25000 and pod.orderqty=4 and pod.unitprice>50);""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate='2011-04-30 00:00:00' ) or (p.listprice>50 and poh.status >2) or poh.shipmethodid=1 or (poh.orderdate>'2014-04-30 00:00:00' and poh.shipdate> '2014-07-25 00:00:00') or (poh.subtotal > 25000 and pod.orderqty=4 and pod.unitprice>50);""",0,0
adventureworks_c04,1    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate='2011-04-30 00:00:00' ) or (p.listprice>50 and poh.status >1) or poh.shipmethodid=1 or (poh.orderdate>'2014-04-30 00:00:00' and poh.shipdate> '2014-07-25 00:00:00') or (poh.subtotal > 25000 and pod.orderqty=4 and pod.unitprice>50);""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate>'2011-04-30 00:00:00' ) or (p.listprice>50 and poh.status >1) or poh.shipmethodid=1 or (poh.orderdate>'2014-04-30 00:00:00' and poh.shipdate> '2014-07-25 00:00:00') or (poh.subtotal > 25000 and pod.orderqty=4 and pod.unitprice>50);""",3,0
adventureworks_c04,2    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate='2011-04-30 00:00:00' ) or (p.listprice>50 and poh.status >1) or poh.shipmethodid=1 or (poh.orderdate>'2014-04-30 00:00:00' and poh.shipdate> '2014-07-25 00:00:00') or (poh.subtotal > 25000 and pod.orderqty=4 and pod.unitprice>50);""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate='2011-04-30 00:00:00' ) or (p.listprice>50 and poh.shipmethodid >2) or poh.shipmethodid=1 or (poh.modifieddate>'2014-04-30 00:00:00' and poh.shipdate> '2014-07-25 00:00:00') or (poh.subtotal > 25000 and pod.orderqty=4 and pod.unitprice>50);""",0,0
adventureworks_c04,4    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate='2011-04-30 00:00:00' ) or (p.listprice>50 and poh.status >1) or poh.shipmethodid=1 or (poh.orderdate>'2014-04-30 00:00:00' and poh.shipdate> '2014-07-25 00:00:00') or (poh.subtotal > 25000 and pod.orderqty=4 and pod.unitprice>50);""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate='2011-04-30 00:00:00' ) or (p.listprice>50 and poh.status >1) or poh.shipmethodid=2 or (poh.orderdate>'2014-04-30 00:00:00' and poh.shipdate> '2014-01-25 00:00:00') or (poh.subtotal > 25000 and pod.unitprice>20);""",2,0
adventureworks_c04,5    ,w    ,"""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate='2011-04-30 00:00:00' ) or (p.listprice>50 and poh.status >1) or poh.shipmethodid=1 or (poh.orderdate>'2014-04-30 00:00:00' and poh.shipdate> '2014-07-25 00:00:00') or (poh.subtotal > 25000 and pod.orderqty=4 and pod.unitprice>50);""","""select pod.purchaseorderid,pod.purchaseorderdetailid from product p join purchaseorderdetail pod on p.productid = pod.productid join purchaseorderheader poh on pod.purchaseorderid = poh.purchaseorderid where (p.safetystocklevel =1000 and pod.duedate='2011-04-30 00:00:00' ) or (p.listprice>50 and poh.status >1) or ( poh.shipmethodid=1 and poh.freight > 15) or (poh.orderdate>'2014-04-30 00:00:00' and poh.shipdate> '2014-07-25 00:00:00') or (poh.subtotal > 25000 and pod.orderqty=4 and pod.unitprice>50);""",0,0
adventureworks_c05,0    ,w    ,"""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""","""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >100 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""",23,0
adventureworks_m01,5    ,w    ,"""select salesorderid, salesorderdetailid from product p join salesorderdetail s on p.productid = s.productid where p.color = 'Black' and p.reorderpoint > 75 and s.orderqty >1 and s.unitprice > 100 and p.listprice > 200;""","""select salesorderid, salesorderdetailid from product p join salesorderdetail s on p.productid = s.productid where p.color = 'Black' and p.reorderpoint > 75 and s.orderqty >1 and s.unitprice > 100 and p.listprice > 200 and s.modifieddate > '2012-01-01';""",2,0
adventureworks_c05,1    ,w    ,"""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""","""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth = 6);""",1,0
adventureworks_c05,2    ,w    ,"""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""","""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.totaldue > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""",1,0
adventureworks_c05,3    ,w    ,"""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""","""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""",0,0
adventureworks_c05,4    ,w    ,"""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""","""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 4000) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear = 2008 and cc.expmonth = 6);""",9,0
adventureworks_c05,5    ,w    ,"""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""","""select sod.salesorderid, sod.salesorderdetailid from salesorderdetail sod join salesorderheader soh on sod.salesorderid = soh.salesorderid join creditcard cc on soh.creditcardid = cc.creditcardid where ( sod.orderqty >1 and sod.unitprice >500 and sod.unitpricediscount >0 ) or (soh.subtotal > 120000  and soh.freight > 3500 and sod.orderqty >1) or (soh.revisionnumber=9 and soh.status =5 and soh.territoryid =5 ) or (cc.cardtype='ColonialVoice' and cc.expyear > 2007 and cc.expmonth > 6);""",1,0
adventureworks_m01,0    ,w    ,"""select salesorderid, salesorderdetailid from product p join salesorderdetail s on p.productid = s.productid where p.color = 'Black' and p.reorderpoint > 75 and s.orderqty >1 and s.unitprice > 100 and p.listprice > 200;""","""select salesorderid, salesorderdetailid from product p join salesorderdetail s on p.productid = s.productid where p.color = 'Black' and p.reorderpoint > 75 and s.orderqty >1 and s.unitprice > 100 and p.listprice > 100;""",6,0
adventureworks_m01,1    ,w    ,"""select salesorderid, salesorderdetailid from product p join salesorderdetail s on p.productid = s.productid where p.color = 'Black' and p.reorderpoint > 75 and s.orderqty >1 and s.unitprice > 100 and p.listprice > 200;""","""select salesorderid, salesorderdetailid from product p join salesorderdetail s on p.productid = s.productid where p.color = 'Black' and p.reorderpoint > 75 and s.orderqty =1 and s.unitprice > 100 and p.listprice > 200;""",0,0
adventureworks_m01,2    ,w    ,"""select salesorderid, salesorderdetailid from product p join salesorderdetail s on p.productid = s.productid where p.color = 'Black' and p.reorderpoint > 75 and s.orderqty >1 and s.unitprice > 100 and p.listprice > 200;""","""select salesorderid, salesorderdetailid from product p join salesorderdetail s on p.productid = s.productid where p.color = 'Black' and p.reorderpoint > 75 and p.daystomanufacture >1 and s.unitprice > 100 and p.listprice > 200;""",2,0
